bking	버디 킹	버디 킹	Taito Corporation 
bking2	버디 킹 2	버디 킹 2	Taito Corporation
bking3	버디 킹 3	버디 킹 3	Taito Corporation 
bkrtmaq	폭렬 퀴즈 마Ｑ 대모험 (일본판)	폭렬 퀴즈 마Ｑ 대모험 (일본판)	Namco 
bktigerb	블랙 타이거 / 블랙 드래곤 (해적판)	블랙 타이거 / 블랙 드래곤 (해적판)	해적판 
bladestl	블레이즈 오브 스틸 (버전 T)	블레이즈 오브 스틸 (버전 T)	Konami 
bladstle	블레이즈 오브 스틸 (버전 E)	블레이즈 오브 스틸 (버전 E)	Konami 
blandia	브란디아	브란디아	Allumer 
blandiap	브란디아 (시험판)	브란디아 (시험판)	Allumer 
blasted	블래스티드	블래스티드	Bally Midway 
blaster	블래스터	블래스터	Williams 
blastkit	블래스터 (키트)	블래스터 (키트)	Williams 
blasto	블래스토	블래스토	Gremlin 
blastoff	블래스트 오프 (일본판)	블래스트 오프 (일본판)	Namco 
blazeon	블레이즈 온 (일본판)	블레이즈 온 (일본판)	Atlus 
blazer	블레이져 (일본판)	블레이져 (일본판)	Namco 
blazstar	블레이징 스타	블레이징 스타	Yumekobo 
blckgalb	블럭 걸 (해적판)	블럭 걸 (해적판)	해적판 
blckout2	3D 테트리스(블럭 아웃) (세트 2)	3D 테트리스(블럭 아웃) (세트 2)	Technos + California Dreams 
blckoutj	3D 테트리스(블럭 아웃) (일본판)	3D 테트리스(블럭 아웃) (일본판)	Technos + California Dreams 
bldwolf	블러디 울프 (미국판)	블러디 울프 (미국판)	Data East USA 
blkdrgnb	블랙 드래곤 (해적판)	블랙 드래곤 (해적판)	해적판 
blkdrgon	블랙 드래곤	블랙 드래곤	Capcom 
blkhearj	블랙 하트 (일본판)	블랙 하트 (일본판)	UPL 
blkheart	블랙 하트	블랙 하트	UPL 
blkhole	블랙 홀	블랙 홀	TDS 
blkpnthr	블랙 팬서	블랙 팬서	Konami 
blktiger	블랙 타이거 / 블랙 드래곤	블랙 타이거 / 블랙 드래곤	Capcom 
blmbycar	블롬비 카	블롬비 카	ABM & Gecas 
blmbycau	블롬비 카 (비암호화)	블롬비 카 (비암호화)	ABM & Gecas 
block	블럭 알카노이드 / 블럭 블럭 (해외판 911106 조이스틱)	블럭 알카노이드 / 블럭 블럭 (해외판 911106 조이스틱)	Capcom 
blocka	블럭 알카노이드 / 블럭 블럭 (해외판 910910)	블럭 알카노이드 / 블럭 블럭 (해외판 910910)	Capcom 
blockade	블럭케이드	블럭케이드	Gremlin 
blockbl	블럭 알카노이드 / 블럭 블럭 (해적판)	블럭 알카노이드 / 블럭 블럭 (해적판)	해적판 
blockcar	블럭 카니발 / 썬더 & 라이트닝 2	블럭 카니발 / 썬더 & 라이트닝 2	Visco 
blocken	블락큰 (일본판)	블락큰 (일본판)	KID/Visco 
blockgal	블럭 걸	블럭 걸	Sega/Vic Tokai 
blockhl	블럭 홀	블럭 홀	Konami 
blockj	블럭 알카노이드 / 블럭 블럭 (일본판 910910)	블럭 알카노이드 / 블럭 블럭 (일본판 910910)	Capcom 
blockout	3D 테트리스(블럭 아웃) (세트 1)	3D 테트리스(블럭 아웃) (세트 1)	Technos + California Dreams 
bloodbro	블러드 브라더즈	블러드 브라더즈	Tad 
bloods11	블러드 스톰 (v1.10)	블러드 스톰 (v1.10)	Strata/Incredible Technologies 
bloods21	블러드 스톰 (v2.10)	블러드 스톰 (v2.10)	Strata/Incredible Technologies 
bloods22	블러드 스톰 (v2.20)	블러드 스톰 (v2.20)	Strata/Incredible Technologies 
bloodstm	블러드 스톰 (v2.22)	블러드 스톰 (v2.22)	Strata/Incredible Technologies 
bloxeed	블럭시드	블럭시드	Sega 
bloxeedc	블럭시드(C 시스템)	블럭시드(C 시스템)	Sega/Elorg 
blsthead	블래스터로이즈 (with heads)	블래스터로이즈 (with heads)	Atari Games 
blstroi2	블래스터로이즈 (버전 2)	블래스터로이즈 (버전 2)	Atari Games 
blstroid	블래스터로이즈 (버전 4)	블래스터로이즈 (버전 4)	Atari Games 
blswhstl	벨즈 & 휘슬즈 / 나왔다! 트윈비	벨즈 & 휘슬즈 / 나왔다! 트윈비	Konami 
bluehawk	블루 호크	블루 호크	두영 
bluehawn	블루 호크 (NTC)	블루 호크 (NTC)	[두영] (NTC 라이센스) 
blueprnj	블루 프린트 (Jaleco)	블루 프린트 (Jaleco)	[Zilec] Jaleco 
blueprnt	블루 프린트 (Midway)	블루 프린트 (Midway)	[Zilec] Bally Midway 
blueshrk	블루 샤크	블루 샤크	Midway 
blzntrnd	블레이징 토네이도	블레이징 토네이도	Human Amusement 
bmaster	블레이드 마스터 (해외판)	블레이드 마스터 (해외판)	Irem 
bnj	범프 '앤' 점프	범프 '앤' 점프	Data East USA (Bally Midway 라이센스) 
boblbobl	버블 보블	버블 보블	해적판 
bodyslam	바디 슬램 / 덤프 마츠모토(여자 레슬링)	바디 슬램 / 덤프 마츠모토(여자 레슬링)	Sega 
bogeyman	보기 매너	보기 매너	Technos Japan 
bombbee	봄 비	봄 비	Namco 
bombjac2	봄잭 (세트 2)	봄잭 (세트 2)	Tehkan 
bombjack	봄잭 (세트 1)	봄잭 (세트 1)	Tehkan 
bombrman	봄버맨 (일본판)	봄버맨 (일본판)	Irem (Hudson Soft 라이센스) 
bonzeadu	본즈 어드벤쳐 / 지옥 순례 (미국판)	본즈 어드벤쳐 / 지옥 순례 (미국판)	Taito America Corporation 
bonzeadv	본즈 어드벤쳐 / 지옥 순례 (해외판)	본즈 어드벤쳐 / 지옥 순례 (해외판)	Taito Corporation Japan 
boomrang	부메랑 / 창세기	부메랑 / 창세기	Data East 
bootcamp	부트 캠프 / 컴뱃 스쿨(사관생도)	부트 캠프 / 컴뱃 스쿨(사관생도)	Konami 
boothill	부트 힐	부트 힐	Midway 
borench	보렌치	보렌치	Sega 
bosco	보스코니언 (신버전)	보스코니언 (신버전)	Namco 
boscomd	보스코니언 (미드웨이, 신버전)	보스코니언 (미드웨이, 신버전)	[Namco] (Midway 라이센스) 
boscomdo	보스코니언 (미드웨이, 구버전)	보스코니언 (미드웨이, 구버전)	[Namco] (Midway 라이센스) 
boscoo	보스코니언 (구버전)	보스코니언 (구버전)	Namco 
boscoo2	보스코니언 (올더 버전)	보스코니언 (올더 버전)	Namco 
bottom9	9회말 (버전 T)	9회말 (버전 T)	Konami 
bottom9n	9회말 (버전 N)	9회말 (버전 N)	Konami 
bouldash	볼더 대시 / 볼더 대시 Part 2 (해외판)	볼더 대시 / 볼더 대시 Part 2 (해외판)	Data East Corporation (First Star 라이센스) 
bouldshj	볼더 대시 / 볼더 대시 Part 2 (일본판)	볼더 대시 / 볼더 대시 Part 2 (일본판)	Data East Corporation (First Star 라이센스) 
bounty	더 바운티	더 바운티	Orca 
bowler	4 플레이어 볼링 앨리	4 플레이어 볼링 앨리	Midway 
bowlrama	볼-오-라마	볼-오-라마	P & P Marketing 
boxingb	복싱 벅스	복싱 벅스	Cinematronics 
boxyboy	박시 보이 / 창고지기 디럭스 (미국판)	박시 보이 / 창고지기 디럭스 (미국판)	Namco 
bradley	브레들리 트레이너	브레들리 트레이너	Atari 
brain	브레인	브레인	Coreland/Sega 
breakers	브레이커즈	브레이커즈	Visco 
breakrev	브레이커즈 리벤지	브레이커즈 리벤지	Visco 
breywood	브레이우드 (일본판 Rev. 2)	브레이우드 (일본판 Rev. 2)	Data East 
brickyrd	브릭 야드	브릭 야드	RamTek 
brival	버닝 라이벌 (일본판)	버닝 라이벌 (일본판)	Sega 
brix	브릭스 /  지직스	브릭스 / 지직스	Cinematronics + Advanced Microcomputer Systems 
brkthru	브레이크 쓰루 / 강행 돌파 (미국판)	브레이크 쓰루 / 강행 돌파 (미국판)	Data East USA 
brkthruj	강행 돌파 (일본판)	강행 돌파 (일본판)	Data East Corporation 
brubber	버닝 러버	버닝 러버	Data East 
brutforc	브루트 포스	브루트 포스	Leland Corp. 
bshark	배틀 샤크 (미국판)	배틀 샤크 (미국판)	Taito America Corporation 
bsharkj	배틀 샤크 (일본판)	배틀 샤크 (일본판)	Taito Corporation 
bsktball	배스킷볼	배스킷볼	Atari 
bssoccer	백스트리트 사커	백스트리트 사커	선아전자 
bstars	베이스볼 스타즈 프로페셔널	베이스볼 스타즈 1	SNK 
bstars2	베이스볼 스타즈 2	베이스볼 스타즈 2	SNK 
btime	버거 타임 (데이타이스트 세트 1)	버거 타임 (데이타이스트 세트 1)	Data East Corporation 
btime2	버거 타임 (데이타이스트 세트 2)	버거 타임 (데이타이스트 세트 2)	Data East Corporation 
btimem	버거 타임 (Midway)	버거 타임 (Midway)	Data East (Bally Midway 라이센스) 
btlecity	Vs. 배틀 시티	Vs. 배틀 시티	Namco 
btlfield	배틀 필드 (일본판)	배틀 필드 (일본판)	[Alpha Denshi Co.] (SNK 라이센스) 
btlkroad	배틀 K 로드	배틀 K 로드	Psikyo 
btlkrodj	배틀 K 로드 (일본판)	배틀 K 로드 (일본판)	Psikyo 
btoads	배틀 토드즈	배틀 토드즈	Rare 
bubblem	버블 메모리즈 - 더 스토리 오브 버블 보블 3 (해외판)	버블 메모리즈 - 더 스토리 오브 버블 보블 3 (해외판)	Taito Corporation Japan 
bubblemj	버블 메모리즈 - 더 스토리 오브 버블 보블 3 (일본판)	버블 메모리즈 - 더 스토리 오브 버블 보블 3 (일본판)	Taito Corporation 
bubbles	버블즈	버블즈	Williams 
bubblesp	버블즈 (시험판)	버블즈 (시험판)	Williams 
bubblesr	버블즈 (Solid Red label)	버블즈 (Solid Red label)	Williams 
bubbobr1	버블 보블 (미국판)	버블 보블 (미국판)	Taito America Corporation (Romstar 라이센스) 
bubl2000	버블 2000	버블 2000	Tuning 
bublbob2	버블 보블 2 (해외판)	버블 보블 2 (해외판)	Taito Corporation Japan 
bublbobl	버블 보블	버블 보블	Taito Corporation 
bublbobr	버블 보블 (미국판, 모드 선택)	버블 보블 (미국판, 모드 선택)	Taito America Corporation (Romstar 라이센스) 
bubsympe	버블 심포니 / 버블 보블 2 (유럽판)	버블 심포니 / 버블 보블 2 (유럽판)	Taito Corporation Japan 
bubsymph	버블 심포니 / 버블 보블 2 (일본판)	버블 심포니 / 버블 보블 2 (일본판)	Taito Corporation 
bubsympu	버블 심포니 / 버블 보블 2 (미국판)	버블 심포니 / 버블 보블 2 (미국판)	Taito America Corporation 
buckrog	벅 로져스: 줌 행성 / 줌 909	벅 로져스: 줌 행성 / 줌 909	Sega 
buckrogn	벅 로져스: 줌 행성 / 줌 909 (비암호화)	벅 로져스: 줌 행성 / 줌 909 (비암호화)	Sega 
bucky	벅키 오' 헤어 (해외판, EA)	벅키 오' 헤어 (해외판, EA)	Konami 
buckyua	벅키 오' 헤어 (미국판, UA)	벅키 오' 헤어 (미국판, UA)	Konami 
buggychl	버기 챌린지	버기 챌린지	Taito Corporation 
buggycht	버기 챌린지 (Tecfri)	버기 챌린지 (Tecfri)	Taito Corporation (Tecfri 라이센스) 
bullfgt	불 파이트 / 투우	불 파이트 / 투우	Sega/Coreland 
bullfgtr	불 파이터	불 파이터	Alpha Denshi Co. (Sega 라이센스) 
buraiken	필살! 무뢰권 (일본판)	필살! 무뢰권 (일본판)	Capcom 
burglarx	버글러 엑스	버글러 엑스	Unico Electronics 
burnforc	버닝 포스 (일본판)	버닝 포스 (일본판)	Namco 
burningf	버닝 파이트 (세트 1)	버닝 파이트 (세트 1)	SNK 
burningh	버닝 파이트 (세트 2)	버닝 파이트 (세트 2)	SNK 
butasan	부타상 (일본판)	부타상 (일본판)	[NMK] (Jaleco 라이센스) 
bwcasino	보드워크 카지노	보드워크 카지노	Epos Corporation
bwidow	블랙 위도우	블랙 위도우	Atari 
bwing	B-윙스 (일본판)	B-윙스 (일본판)	Data East Corporation
bzone	배틀 존 (세트 1)	배틀 존 (세트 1)	Atari 
bzone2	배틀 존 (세트 2)	배틀 존 (세트 2)	Atari 
bzonec	배틀 존 (칵테일)	배틀 존 (칵테일)	Atari 
cabal	카발 (미국판, 세트 1)	카발 (미국판, 세트 1)	Tad (Fabtek 라이센스) 
cabal2	카발 (미국판, 세트 2)	카발 (미국판, 세트 2)	Tad (Fabtek 라이센스) 
cabalbl	카발 (해적판)	카발 (해적판)	해적판 
cachat	카채트 (일본판)	카채트 (일본판)	Taito Corporation 
cadash	카다쉬 (해외판)	카다쉬 (해외판)	Taito Corporation Japan 
cadashf	카다쉬 (프랑스)	카다쉬 (프랑스)	Taito Corporation Japan 
cadashi	카다쉬 (이탈리아)	카다쉬 (이탈리아)	Taito Corporation Japan 
cadashj	카다쉬 (일본판)	카다쉬 (일본판)	Taito Corporation 
cadashu	카다쉬 (미국판)	카다쉬 (미국판)	Taito America Corporation 
cairblad	체인지 에어 블레이드	체인지 에어 블레이드	Sammy 
calibr50	칼리버 50	칼리버 50	Athena/Seta 
calipso	칼립소	칼립소	[Stern] (Tago 라이센스) 
cameltrj	카멜 트라이 (일본판)	카멜 트라이 (일본판)	Taito Corporation 
cameltry	카멜 트라이 (미국판)	카멜 트라이 (미국판)	Taito America Corporation 
camltrua	카멜 트라이 (미국판, 사운드 다름)	카멜 트라이 (미국판, 사운드 다름)	Taito America Corporation 
canbprot	캐논 봄버 (시험판)	캐논 봄버 (시험판)	Atari 
cannball	캐논 볼	캐논 볼	Yun Sung/Soft Vision 
cannonb	캐논 볼 (크레이지 클라임버 기판)	캐논 볼 (크레이지 클라임버 기판)	Soft
canyon	캐논 봄버	캐논 봄버	Atari 
capbowl	캡콤 볼링 (세트 1)	캡콤 볼링 (세트 1)	Incredible Technologies 
capbowl2	캡콤 볼링 (세트 2)	캡콤 볼링 (세트 2)	Incredible Technologies 
captaven	캡틴 아메리카 (아시아 Rev. 4)	캡틴 아메리카 (아시아 Rev. 4)	Data East Corporation 
captavna	캡틴 아메리카 (아시아 Rev 1.0)	캡틴 아메리카 (아시아 Rev 1.0)	Data East Corporation
captavne	캡틴 아메리카 (영국판 Rev. 4)	캡틴 아메리카 (영국판 Rev. 4)	Data East Corporation 
captavnj	캡틴 아메리카 (일본판 Rev. 2)	캡틴 아메리카 (일본판 Rev. 2)	Data East Corporation 
captavnu	캡틴 아메리카 (미국판 Rev. 1.9)	캡틴 아메리카 (미국판 Rev. 1.9)	Data East Corporation 
captavuu	캡틴 아메리카 (미국판 Rev 1.6)	캡틴 아메리카 (미국판 Rev 1.6)	Data East Corporation
captcomj	캡틴 코만도 (일본판)	캡틴 코만도 (일본판)	Capcom 
captcomm	캡틴 코만도 (해외판)	캡틴 코만도 (해외판)	Capcom 
captcomu	캡틴 코만도 (미국판)	캡틴 코만도 (미국판)	Capcom 
caractn	카 액션	카 액션	해적판 
carjmbre	카 잼보리	카 잼보리	Omori Electric 
carnival	카니발 (업라이트)	카니발 (업라이트)	Sega 
carnvckt	카니발 (칵테일)	카니발 (칵테일)	Sega 
carpolo	카 폴로	카 폴로	Exidy 
castfant	카세트: 아스트로 판타지아	카세트: 아스트로 판타지아	DECO 
catapult	캐터펄트	캐터펄트	Epos 
catch22	캐치-22 (버전 8.0)	캐치-22 (버전 8.0)	Exidy 
cavelon	케이벨론	케이벨론	Jetsoft 
cavenger	코스믹 어벤저	코스믹 어벤저	Universal 
cawing	캐리어 에어 윙 (해외판)	캐리어 에어 윙 (해외판)	Capcom 
cawingj	캐리어 에어 윙 (일본판)	캐리어 에어 윙 (일본판)	Capcom 
cawingu	캐리어 에어 윙 (미국판 901012)	캐리어 에어 윙 (미국판 901012)	Capcom 
cbasebal	캡콤 베이스볼 (일본판)	캡콤 베이스볼 (일본판)	Capcom 
cbdash	카세트: 볼더 대시	카세트: 볼더 대시	DECO 
cbnj	카세트: 범프 앤 점프	카세트: 범프 앤 점프	DECO 
cbtime	카세트: 버거 타임	카세트: 버거 타임	DECO 
cburnrb2	카세트: 버닌' 러버 (세트 2)	카세트: 버닌' 러버 (세트 2)	DECO 
cburnrub	카세트: 버닌' 러버 (세트 1)	카세트: 버닌' 러버 (세트 1)	DECO 
cbuster	크루드 버스터 (해외판 FX 버전)	크루드 버스터 (해외판 FX 버전)	Data East Corporation 
cbusterj	크루드 버스터 (일본판)	크루드 버스터 (일본판)	Data East Corporation 
cbusterw	크루드 버스터 (해외판 FU 버전)	크루드 버스터 (해외판 FU 버전)	Data East Corporation 
ccasino	차이니즈 카지노 [BET] (일본판)	차이니즈 카지노 [BET] (일본판)	V-System Co. 
ccastle2	크리스탈 캐슬즈 (버전 2)	크리스탈 캐슬즈 (버전 2)	Atari 
ccastle3	크리스탈 캐슬즈 (버전 3)	크리스탈 캐슬즈 (버전 3)	Atari 
ccastles	크리스탈 캐슬즈 (버전 4)	크리스탈 캐슬즈 (버전 4)	Atari 
ccboot	크레이지 클라이머 (해적판, 세트 1)	크레이지 클라이머 (해적판, 세트 1)	해적판 
ccboot2	크레이지 클라이머 (해적판, 세트 2)	크레이지 클라이머 (해적판, 세트 2)	해적판 
cchasm	코스믹 차즘 (세트 1)	코스믹 차즘 (세트 1)	Cinematronics/GCE 
cchasm1	코스믹 차즘 (세트 2)	코스믹 차즘 (세트 2)	Cinematronics/GCE 
cclimber	크레이지 클라이머 (미국판)	크레이지 클라이머 (미국판)	Nichibutsu 
cclimbr2	크레이지 클라이머 2 (일본판)	크레이지 클라이머 2 (일본판)	Nichibutsu 
cclimbrj	크레이지 클라이머 (일본판)	크레이지 클라이머 (일본판)	Nichibutsu 
cdiscon1	카세트: 디스코 넘버 원	카세트: 디스코 넘버 원	DECO 
centipb2	센티페드 (해적판, 세트 2)	센티페드 (해적판, 세트 2)	해적판 
centipd2	센티페드 (Rev. 2)	센티페드 (Rev. 2)	Atari 
centipdb	센티페드 (해적판, 세트 1)	센티페드 (해적판, 세트 1)	해적판 
centiped	센티페드 (Rev. 3)	센티페드 (Rev. 3)	Atari 
centtime	센티페드 (1 플레이어, 시간제)	센티페드 (1 플레이어, 시간제)	해적판 
cerberus	케르베로스	케르베로스	Cinematronics 
cexplore	카세트: 익스플로러	카세트: 익스플로러	DECO 
cfghtice	카세트: 파이팅 아이스 하키	카세트: 파이팅 아이스 하키	DECO 
cgangpzj	코스모 갱 더 퍼즐 (일본판)	코스모 갱 더 퍼즐 (일본판)	Namco 
cgangpzl	코스모 갱 더 퍼즐 (미국판)	코스모 갱 더 퍼즐 (미국판)	Namco 
cgraplop	카세트: 그랩롭 (클러스터 버스터) (세트 1)	카세트: 그랩롭 (클러스터 버스터) (세트 1)	DECO 
cgraplp2	카세트: 그랩롭 (클러스터 버스터) (세트 2)	카세트: 그랩롭 (클러스터 버스터) (세트 2)	DECO 
challeng	챌린져	챌린져	GamePlan (Centuri 라이센스) 
chameleo	카멜레온	카멜레온	Jaleco 
champbas	챔피언 베이스볼	챔피언 베이스볼	Sega 
champbbj	챔피언 베이스볼 (일본판)	챔피언 베이스볼 (일본판)	Alpha Denshi Co. 
champwr	챔피언 레슬러 (해외판)	챔피언 레슬러 (해외판)	Taito Corporation Japan 
champwrj	챔피언 레슬러 (일본판)	챔피언 레슬러 (일본판)	Taito Corporation 
champwru	챔피언 레슬러 (미국판)	챔피언 레슬러 (미국판)	Taito America Corporation 
changes	체인지즈	체인지즈	Orca 
